case_5Z8yLoVsRl	BDO. My request to waive finance charge in my November statement was declined.
case_C1TH0r7QLU	Gcash blocked my account I can't withdraw my money,
case_tfk98wSLN0	Security Bank inconsistency with verification process is risking my personal details.
case_7G8301BARl	this is with BDO Unibank Home loans
case_6V1xLinTtL	The bank exhausted my savings account in paying my credit card debt without notice.
case_aPi2xDSqFw	I will need to get a resolution regarding my original collateral documents for my autoloan. The collateral admin states that I have outstanding balance but all other departments of Eastwest Bank says otherwise.
case_FZyUSF3iz5	The bank exhausted my savings account in paying may credit card debt without notice.
case_CVDSde8nyE	Somebody email me and when you click the lick it will promt you to metrobank log in. Then they access my account and transfer 2 times. Php50k each transaction.
case_5gFDAbmWA5	Security Bank deducted my account. My transaction was failed but they still took the money.
case_TWejgEUXgQ	Hi Bangko Sentral question last thursday I'M A VICTIM of BPI fraud. Someone who introduces as BPI MAIN representative called my phone who knows my full details including, card, name and birthday.
case_7SwqgZEl3F	BDO Credit Card - Dahil po sa sitwasyon ko ngayon na nawalan ako ng trabaho, humingi ako sa kanila ng payment arrangement simula pa ng buwan ng Aug na ako daw ay pre-qualified base sa BDO. Pero hangang ngayon ay wala pa din tumatawag sa akin na BDO officer para sa payment arrangement. Ang problema ko ay lumalaki ang interest na dapat sana ay naiwasan na kung ako ay kanila naasiakso at naninindigan ako na hindi ko ito babayaran dahil hindi ako nag kulang sa kanila ng pag follow up madami na akong tawag at follow up sa kanila pero hangang ngayon ay wala pa din nakikipag usap sa akin. Wala akong pambayad na malaki kaya ako nanghihingi ng payment arrangement.
case_X0iink74Jd	Metrobank 32nd and 5th St non-reversal of fraudulent transactions made using my debit card details. Filed a dispute already a month ago but they declined reversal even though its clearly fraudulent.
case_ZzHktvX3qC	BDO CHARGED ME ACCRUED PENALTY EVEN THOUGH I DID NOT AVAIL OF THEIR ECQ 60 DAYS GRACE PERIOD!
case_fq2UzjP3hY	Homecredit philippines over charging of accrued interest because i avail 60 days grace period.
case_kxl6hM7DkX	BDO charge me with MRI insurance but already make them the beneficiary of my life insurance
case_hYUmJZnc3g	metrobank was scammer, my transaction for pay now or transfer money to unionbank account of my sister was not yet credited for 10 days already and the amount was already less in my account
case_LygjAV7r0a	On the last June I receive messages from BDO regarding a bdo visa credit card. It says that they despatch my visa credit card thru LBC. But I haven't got it until now.
case_KrUeC77zkO	Debited money in Security Bank but has not credited back again to my account since last Oct 30
case_M5h1Td4Y0T	GCASH e wallet held my funds and refused to refund the money after providing the necessary documentation
case_xBQF6jBBlJ	yung security bank po parang walang ginagawang action sa system nila hanggang ngaun hindi parin aq makapag withdraw. Imbis na mapadali ang transaction pinpahirapan aq nakakainis 1week na sira parin ba system nila nkakaperwisyo na sila. sa ibang banko nmn ndi ganyan ka bagal npaka poor ng service ng security bank! Kinuha ko po yung atm ko sa security bank baliwag branch.
case_u9Fw6DRRN8	I transferred money from BDO to my Unionbank EON (via Instapay) and it hasn't been credited on my EON account. I called BDO and they said that it was successful on their end and that I should contact Unionbank instead. I tried contacting Unionbank but they are hard to reach via phone and unresponsive in other channels (Email, Twitter).
case_pOPpMwSpXc	PNB(philippine National Bank) Allied Bank
case_rAeKzDYw7W	Complaint for BDO-sm taytay my atm is already available and ready for release, however they didnt give me my payroll atm. I waited 4 days for me to have my atm.
case_IVDG4pGQhL	Bank of makati charged me penalty amidst the bayanihan heal as one act 2
case_5IErldKqO6	Fraudulent credit card transactions reported to Bank of the Philippine Islands in Feb 2020 but not resolved until now
case_O3NWXNSA9Y	Home credit philippines, accrued interest
case_jNwx0uOZLC	I made a bank transfer to BDO through Gcash last November 1, 2020 amounting to P5,000. Gcash failed to issue to me a receipt and the recepient has never received the amount until now November, 7, 2020.
case_2ZATC28zwD	I made a bank transfer from my paymaya to my ING account. the money was debited from paymaya but was not received in ING. It was through instapay so it should have been realtime.
case_svN5VUuWuO	My Gcash account was closed for no reason. I'm a student and I don't have any bank account. Thus, I use Gcash.
case_qRn7PLTObm	Credit Card Fraud. RCBC BANKARD
case_OzkGYXUIsx	CTBC bank and  their partnered collection agency. Their collection agency is harassing me to pay the amount that I should not pay. CTBC could not see the payment I made but in my account it was already deducted.
case_ei2AcNHPXO	Home Credit - continues to contact abusive collection method despite of the BARO 2 in place
case_DnkH74Bnz7	H OMECREDIT Abusive Collection method. contacts third parties
case_2V6ByfK7O6	I filed a complaint for an unauthorised charge on my BPI credit card last July but the bank hasnt acted upon it. The amount is not reversed and it incurred penalties and charges. Can you help facilitate my case?
case_mCNDXDQEFy	Requested for CiTI bank's Amnesty Program last month because due to pandemic i was not able to pay my bills in 3 consecutive months. Therefore, all of my installments were being consolidated in one SOA. This was Oct 8 SOA. 1 month after, there is no progress with my request. Everytime i called their collection team, they say a debt councilor will call with regards.to my request. But intil now, NOV 7, still no call from their debt councilor.
case_K2EDsgmlWl	Eastwest Bank, the institution that I applied my carloan with, debited my PDCs for October 6 and November 6. I clearly requested that I will use my Bayanihan 2 but they still charged and penalized me.
case_E1MY5r1Gfp	Ako po si Mary Jane Lapitan from Caloocan. May auto loan ako sa Security Bank gusto ko sana ipa-cancel ang Payment Extension ko yung sa bayanihan act 2 pero na processed na daw nila ito. Gusto ko sana ipacancel kasi hindi nilinaw ng customer service agent nila yung about sa accrued interest nag clarify pako mismo sa call kung yung amount is combination of my monthly ammortization and interest and she confirmed it.  Gusto ko ipacancel kc napakataas ng interest sabi ko be considerate naman buti sana kung walang pandemic ngayon and good payer naman ako. Wag na nila ako pahirapan pa kasi willing naman na ako mag pay ng monthy ammortization ko at ayoko ng yung payment extensionz
case_THvUKtuybN	Its been a week already that security bank haven't return back my money that they deducted me of rejected transaction from bills payment.
case_5wb1K3PwIj	Security bank system has been down for 2 days already, then around in 10am, I thought their system is okay because I can check my balance already and I pay my bills on converge but they deducted it then on my email and text confirmation says its rejected due to insufficient funds even tho I had enough funds to pay the bills!!! And until now my salary should be credited by now and yet still nothing.
case_Q6lqT7JlnK	RCBC bankard failed to provide me my SOA since ECQ and when September 2020 I received my bill that already incurred big interest and I cannot have someone to talk for arrangements.
case_KsD2lJOaA6	While other institutions applies the bayanihan law 2 as per the choice of the client, that is to reply to avail of the tenor extension, Citibank credit card by default applies the tenor extension. This in turn almost ensure them to have accrued interests charged when no action is taken from the clients end. Is this legit?
case_aP876BHruQ	no cash dispense upon withdrawal last oct.30.and until now out of 3 withdrawals only 1 withdrawal have been reversed to my account.i always follow up on customer hotline even in email but always response is they will follow up on the assigned team to expedite my concer. Bank : security bank, they have system maintainance last week thats why it happen almost to all their client
